WindowPolicy,WindowDefinition,WindowCrossesNextTargetDay,WDate,WhDateAfterDayMonthTranspose,DateActuallyChanges,DateMappingType,WhTimestampOffsetMinutes,Signal,ComparisonScope,ComparisonScopeDescription,PassMinimumFinitePoints,MatchedFinitePoints,PearsonR,RMSE_W,MAE_W,P99AbsoluteError_W,MaximumAbsoluteError_W,FractionWithin0p5W,RoundingAgreementFraction,ExactEqualityFraction,EquivalentOnMeasuredSlope,EquivalentOnMeasuredIntercept_W,PassR0p99,CohortDefinition,PolicySignalAggregateMatchedFinitePoints,PolicySignalAggregatePearsonR,PolicySignalDaysPassR0p99,PolicySignalCohortDays
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-03,2020-03-08,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999227274177,0.1638916261322681,0.13430232558139565,0.20000000000027285,0.20000000000027285,1.0,1.0,0.32848837209302323,0.9999955354246026,0.0027328260795229653,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-04,2020-04-08,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1371,0.9999999690315926,0.1267906031165499,0.08037928519329149,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5981035740335522,1.0000017264105938,-0.002836233767482099,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-04,2020-04-08,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1371,0.9999942975695406,0.16105052643250375,0.12968636032093328,0.20000000000001705,0.20000000000001705,1.0,1.0,0.3515681983953319,1.00001795642335,0.00020822884994231572,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-05,2020-05-08,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999621619978,0.1161394510621738,0.06744186046511623,0.20000000000004547,0.20000000000004547,1.0,1.0,0.6627906976744186,0.9999986211879458,0.0006883206169163714,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-05,2020-05-08,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999262578632,0.16210820388691602,0.13139534883720955,0.20000000000004547,0.20000000000027285,1.0,1.0,0.3430232558139535,1.000016431463275,-0.0031602420158378663,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-06,2020-06-08,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999654267848,0.1181678313401584,0.06981818181818149,0.20000000000004547,0.20000000000004547,1.0,1.0,0.6509090909090909,1.0000056438128255,0.0011245706533600242,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-06,2020-06-08,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999676171544,0.16054452794955643,0.1288727272727292,0.20000000000027285,0.20000000000027285,1.0,1.0,0.35563636363636364,1.0000007286592587,0.0031547136579774815,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-07,2020-07-08,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999824208795,0.13112104054165866,0.08596363636363753,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5701818181818182,1.000003173536104,0.002125121972994748,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-07,2020-07-08,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999924823705,0.1625255224712223,0.1320727272727243,0.20000000000027285,0.2000000000007276,1.0,1.0,0.3396363636363636,1.0000001887938643,0.006481423556351729,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-08,2020-08-08,False,diagonal_identity_control,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999511709974,0.11075848437237035,0.06133720930232459,0.20000000000004547,0.20000000000004547,1.0,1.0,0.6933139534883721,0.9999754854785886,0.002027395224530437,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-08,2020-08-08,False,diagonal_identity_control,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999865111144,0.16111890741183185,0.12979651162791048,0.20000000000027285,0.2000000000007276,1.0,1.0,0.35101744186046513,0.9999952071892668,-0.00035913168903789483,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-02,2020-02-02,False,diagonal_identity_control,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9999996339060361,0.1547754236139401,0.04289693593314769,0.20000000000004547,4.8,0.9993036211699164,0.9993036211699164,0.8015320334261838,0.9999770033776354,0.007507981352517845,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-02,2020-02-02,False,diagonal_identity_control,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9859168890056832,290.9590673716732,55.53008356545962,1163.0200000000002,2978.2,0.958217270194986,0.958217270194986,0.30362116991643456,0.9965699902418127,-50.2123439716197,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-03,2020-03-02,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1428,0.9999994209814845,0.08808577434215238,0.038795518207282956,0.20000000000001705,0.20000000000004547,1.0,1.0,0.8060224089635855,1.0000749849395902,-0.0020946730023467808,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-03,2020-03-02,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1428,0.992301520479899,185.7588707632206,25.181092436974794,1129.7000000000016,2078.0,0.957983193277311,0.957983193277311,0.31442577030812324,0.9976850195248675,-11.04941801696691,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-04,2020-04-02,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1431,0.9999997964616743,0.18677445225932632,0.05283018867924516,0.20000000000004547,6.0,0.9993011879804332,0.9993011879804332,0.756114605171209,0.9999822554496107,0.005193290363450842,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-04,2020-04-02,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1431,0.992964879060927,180.1655245611417,31.043605870020972,1102.8600000000008,1932.2,0.9580712788259959,0.9580712788259959,0.31306778476589797,0.988355977040673,28.858523364913708,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-05,2020-05-02,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1427,0.9999998524543625,0.08969308409385612,0.04022424667133813,0.20000000000004547,0.20000000000004547,1.0,1.0,0.7988787666433076,0.9999796856600236,-0.0015848029265796981,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-05,2020-05-02,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1427,0.9623141239723426,371.0346121209326,71.45059565522075,2245.5919999999996,2365.0,0.9579537491240364,0.9579537491240364,0.34127540294323755,0.9708070805955923,95.23725788941283,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-06,2020-06-02,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9999986127833712,0.08591632905848401,0.036908077994428745,0.20000000000001705,0.20000000000001705,1.0,1.0,0.8154596100278552,1.0000982988904035,-0.0018241388882636045,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-06,2020-06-02,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.998111873787076,88.18688641704699,7.88203342618384,84.4500000000001,1609.8,0.9589136490250696,0.9589136490250696,0.3064066852367688,1.0004962841044696,-8.247759032210752,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-07,2020-07-02,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9999989105305449,0.08613828847835572,0.03709902370990229,0.20000000000001705,0.20000000000004547,1.0,1.0,0.8145048814504882,0.9999857048778301,0.00043211343144733405,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-07,2020-07-02,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9887545611269666,263.99765599525733,42.423570432357046,1709.694000000002,3548.2,0.9581589958158996,0.9581589958158996,0.3103207810320781,0.9930431320647343,-10.038176451612117,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-08,2020-08-02,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1435,0.9999999183048204,0.09532632382472969,0.045435540069686434,0.20000000000004547,0.20000000000004547,1.0,1.0,0.7728222996515679,1.0000222436208974,-0.0022693608573121082,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-02-08,2020-08-02,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1435,0.9575368445028782,391.38678481907186,76.41783972125435,2212.4680000000008,3321.0,0.9581881533101045,0.9581881533101045,0.3289198606271777,0.9753684930114815,-36.57528243888919,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-02,2020-02-03,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1428,0.9999997782674167,0.2538774931194275,0.04495798319327726,0.20000000000004547,9.0,0.9992997198879552,0.9992997198879552,0.8060224089635855,0.9999844813889969,0.008780363904918431,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-02,2020-02-03,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1428,0.9871677600641762,118.36328827472006,14.6921568627451,252.72000000000008,2254.2,0.957983193277311,0.957983193277311,0.32142857142857145,0.9844736108811327,-7.194712520134146,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-03,2020-03-03,False,diagonal_identity_control,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9999978530445771,0.2988371147798018,0.049582172701949895,0.20000000000004547,9.0,0.9986072423398329,0.9986072423398329,0.802924791086351,0.9999768612710211,0.0035137396470616977,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-03,2020-03-03,False,diagonal_identity_control,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9870836805737342,180.24023067031715,31.785933147632317,1066.7000000000005,1099.2,0.958217270194986,0.958217270194986,0.31963788300835655,0.9911114926802052,-23.507698180278,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-04,2020-04-03,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9999952738267175,1.2674995426648126,0.09218967921896895,0.20000000000004547,43.8,0.997907949790795,0.997907949790795,0.7629009762900977,0.9999747373205845,0.051053689383735446,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-04,2020-04-03,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9524221415733011,455.7919750793365,92.13040446304045,2394.0,2475.0,0.9581589958158996,0.9581589958158996,0.2928870292887029,0.9592655412137832,-36.2638641448998,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-05,2020-05-03,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1440,0.9999950424589426,0.2537496579089102,0.046944444444444657,0.20000000000001705,9.0,0.9993055555555556,0.9993055555555556,0.7958333333333333,1.0000656847913107,0.00596775440523345,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-05,2020-05-03,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1440,0.9996764420171234,36.02304894863226,4.383611111111106,269.6259999999953,382.0,0.9583333333333334,0.9583333333333334,0.30833333333333335,1.0015428590097017,-5.59318457971267,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-06,2020-06-03,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1438,0.9999999636599803,0.09725008983123566,0.04728789986091769,0.20000000000004547,0.20000000000027285,1.0,1.0,0.7635605006954103,0.9999903778705601,0.005241838457834547,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-06,2020-06-03,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1438,0.9863994159394674,160.7493583718704,20.086787204450626,650.1999999999882,2060.2,0.9582753824756607,0.9582753824756607,0.3011126564673157,0.9799691268347056,0.11472114093714936,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-07,2020-07-03,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9999999791713817,0.10117855021549853,0.051185495118550396,0.20000000000004547,0.20000000000004547,1.0,1.0,0.7440725244072525,1.000007157148383,-0.0041236472051764395,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-07,2020-07-03,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9998996852154493,20.255822036141424,3.0377963737796323,93.2,385.0,0.9581589958158996,0.9581589958158996,0.33542538354253837,1.0009539023318494,-3.5302781484222123,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-08,2020-08-03,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9999999725064517,0.10725753247665266,0.05752089136490203,0.20000000000004547,0.20000000000004547,1.0,1.0,0.7123955431754875,0.9999946890662476,0.0021606949864576563,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-03-08,2020-08-03,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1436,0.9060520663249119,437.3259843341304,68.07980501392757,2708.3200000000165,4073.8,0.958217270194986,0.958217270194986,0.3245125348189415,0.8522982692012689,47.742917282024564,False,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-04-02,2020-02-04,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1431,0.999999873737531,0.26105200276601676,0.06401118099231397,0.20000000000004547,9.0,0.9993011879804332,0.9993011879804332,0.710691823899371,1.0000233091929052,-0.012153410358280325,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-04-02,2020-02-04,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1431,0.9998838425171888,16.821434863279016,2.871837875611458,73.8,304.0,0.9580712788259959,0.9580712788259959,0.3249475890985325,0.9990858191178085,2.4946991253272017,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-04-03,2020-03-04,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.999997835422772,1.2718933492126094,0.1108786610878661,0.20000000000004547,44.0,0.997907949790795,0.997907949790795,0.6701534170153417,1.0000417113412654,-0.059354644786196786,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9999994820455018,49.0,49.0
continuous_24h,W 00:00-23:59; Wh transposed target 01:00 through next date 00:59,True,2020-04-03,2020-03-04,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1434,0.9998897306238567,18.177585167190394,3.5383542538354273,114.80400000000007,118.2,0.9581589958158996,0.9581589958158996,0.38284518828451886,0.9982779501669389,4.691112722533717,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,70300.0,0.9890878094902606,29.0,49.0
